phase,dataset,seed,rounds,num_clients,clients_per_round,attack,defense,non_iid,alpha,malicious_ratio,ablation,batch_size,max_train_samples,max_test_samples,run_id,output_dir,expected_csv,distribution,completed_rounds,complete,csv_exists,config_exists,ledger_exists,final_accuracy,best_accuracy,final_f1,mean_f1,final_fpr,mean_fpr,mean_runtime_sec,final_ledger_bytes,source_csv,phase_original
main,fashion_mnist,44,30,20,10,gaussian_noise,cosine,False,0.5,0.2,full,64,10000,2000,fashion_mnist_cosine_gaussian_noise_iid_a0.5_mr0.2_full_seed44,results\reduced_matrix\main\fashion_mnist\iid\gaussian_noise,results\reduced_matrix\main\fashion_mnist\iid\gaussian_noise\fashion_mnist_cosine_gaussian_noise_iid_a0.5_mr0.2_full_seed44.csv,iid,30,True,True,True,True,0.095,0.386,0.0,0.0,0.0,0.0,0.9408005237579344,49726,,main
main,fashion_mnist,44,30,20,10,gaussian_noise,trustfl_chain,False,0.5,0.2,full,64,10000,2000,fashion_mnist_trustfl_chain_gaussian_noise_iid_a0.5_mr0.2_full_seed44,results\reduced_matrix\main\fashion_mnist\iid\gaussian_noise,results\reduced_matrix\main\fashion_mnist\iid\gaussian_noise\fashion_mnist_trustfl_chain_gaussian_noise_iid_a0.5_mr0.2_full_seed44.csv,iid,30,True,True,True,True,0.8135,0.8175,1.0,0.8029365079365078,0.0,0.120542328042328,1.0766068617502849,54919,,main
main,fashion_mnist,44,30,20,10,model_scaling,fedavg,False,0.5,0.2,full,64,10000,2000,fashion_mnist_fedavg_model_scaling_iid_a0.5_mr0.2_full_seed44,results\reduced_matrix\main\fashion_mnist\iid\model_scaling,results\reduced_matrix\main\fashion_mnist\iid\model_scaling\fashion_mnist_fedavg_model_scaling_iid_a0.5_mr0.2_full_seed44.csv,iid,30,True,True,True,True,0.7645,0.771,0.0,0.0,0.0,0.0,0.997209906578064,49727,,main
main,fashion_mnist,44,30,20,10,model_scaling,trimmed_mean,False,0.5,0.2,full,64,10000,2000,fashion_mnist_trimmed_mean_model_scaling_iid_a0.5_mr0.2_full_seed44,results\reduced_matrix\main\fashion_mnist\iid\model_scaling,results\reduced_matrix\main\fashion_mnist\iid\model_scaling\fashion_mnist_trimmed_mean_model_scaling_iid_a0.5_mr0.2_full_seed44.csv,iid,30,True,True,True,True,0.7615,0.767,0.0,0.0,0.0,0.0,1.030818692843119,49726,,main
main,fashion_mnist,44,30,20,10,model_scaling,cosine,False,0.5,0.2,full,64,10000,2000,fashion_mnist_cosine_model_scaling_iid_a0.5_mr0.2_full_seed44,results\reduced_matrix\main\fashion_mnist\iid\model_scaling,results\reduced_matrix\main\fashion_mnist\iid\model_scaling\fashion_mnist_cosine_model_scaling_iid_a0.5_mr0.2_full_seed44.csv,iid,30,True,True,True,True,0.7,0.7615,0.0,0.0,0.0,0.0,1.0015957593917846,49728,,main
main,fashion_mnist,44,30,20,10,model_scaling,trustfl_chain,False,0.5,0.2,full,64,10000,2000,fashion_mnist_trustfl_chain_model_scaling_iid_a0.5_mr0.2_full_seed44,results\reduced_matrix\main\fashion_mnist\iid\model_scaling,results\reduced_matrix\main\fashion_mnist\iid\model_scaling\fashion_mnist_trustfl_chain_model_scaling_iid_a0.5_mr0.2_full_seed44.csv,iid,30,True,True,True,True,0.766,0.766,0.8,0.7809523809523811,0.125,0.1423280423280423,1.0940110365549722,55109,,main
main,fashion_mnist,44,30,20,10,label_flip,fedavg,True,0.5,0.2,full,64,10000,2000,fashion_mnist_fedavg_label_flip_noniid_a0.5_mr0.2_full_seed44,results\reduced_matrix\main\fashion_mnist\alpha0.5\label_flip,results\reduced_matrix\main\fashion_mnist\alpha0.5\label_flip\fashion_mnist_fedavg_label_flip_noniid_a0.5_mr0.2_full_seed44.csv,alpha_0.5,30,True,True,True,True,0.715,0.715,0.0,0.0,0.0,0.0,0.9938005606333414,49723,,main
main,fashion_mnist,44,30,20,10,label_flip,trimmed_mean,True,0.5,0.2,full,64,10000,2000,fashion_mnist_trimmed_mean_label_flip_noniid_a0.5_mr0.2_full_seed44,results\reduced_matrix\main\fashion_mnist\alpha0.5\label_flip,results\reduced_matrix\main\fashion_mnist\alpha0.5\label_flip\fashion_mnist_trimmed_mean_label_flip_noniid_a0.5_mr0.2_full_seed44.csv,alpha_0.5,30,True,True,True,True,0.709,0.709,0.0,0.0,0.0,0.0,1.004396112759908,49721,,main
main,fashion_mnist,44,30,20,10,label_flip,cosine,True,0.5,0.2,full,64,10000,2000,fashion_mnist_cosine_label_flip_noniid_a0.5_mr0.2_full_seed44,results\reduced_matrix\main\fashion_mnist\alpha0.5\label_flip,results\reduced_matrix\main\fashion_mnist\alpha0.5\label_flip\fashion_mnist_cosine_label_flip_noniid_a0.5_mr0.2_full_seed44.csv,alpha_0.5,30,True,True,True,True,0.707,0.7345,0.0,0.0,0.0,0.0,1.527324946721395,49731,,main
main,fashion_mnist,44,30,20,10,label_flip,trustfl_chain,True,0.5,0.2,full,64,10000,2000,fashion_mnist_trustfl_chain_label_flip_noniid_a0.5_mr0.2_full_seed44,results\reduced_matrix\main\fashion_mnist\alpha0.5\label_flip,results\reduced_matrix\main\fashion_mnist\alpha0.5\label_flip\fashion_mnist_trustfl_chain_label_flip_noniid_a0.5_mr0.2_full_seed44.csv,alpha_0.5,30,True,True,True,True,0.7155,0.7175,0.8,0.6398148148148147,0.125,0.2177513227513227,1.599554435412089,55315,,main
main,fashion_mnist,44,30,20,10,sign_flip,fedavg,True,0.5,0.2,full,64,10000,2000,fashion_mnist_fedavg_sign_flip_noniid_a0.5_mr0.2_full_seed44,results\reduced_matrix\main\fashion_mnist\alpha0.5\sign_flip,results\reduced_matrix\main\fashion_mnist\alpha0.5\sign_flip\fashion_mnist_fedavg_sign_flip_noniid_a0.5_mr0.2_full_seed44.csv,alpha_0.5,30,True,True,True,True,0.6295,0.661,0.0,0.0,0.0,0.0,1.447922126452128,49726,,main
main,fashion_mnist,44,30,20,10,sign_flip,trimmed_mean,True,0.5,0.2,full,64,10000,2000,fashion_mnist_trimmed_mean_sign_flip_noniid_a0.5_mr0.2_full_seed44,results\reduced_matrix\main\fashion_mnist\alpha0.5\sign_flip,results\reduced_matrix\main\fashion_mnist\alpha0.5\sign_flip\fashion_mnist_trimmed_mean_sign_flip_noniid_a0.5_mr0.2_full_seed44.csv,alpha_0.5,30,True,True,True,True,0.6475,0.6785,0.0,0.0,0.0,0.0,1.5147870143254598,49724,,main
main,fashion_mnist,44,30,20,10,sign_flip,cosine,True,0.5,0.2,full,64,10000,2000,fashion_mnist_cosine_sign_flip_noniid_a0.5_mr0.2_full_seed44,results\reduced_matrix\main\fashion_mnist\alpha0.5\sign_flip,results\reduced_matrix\main\fashion_mnist\alpha0.5\sign_flip\fashion_mnist_cosine_sign_flip_noniid_a0.5_mr0.2_full_seed44.csv,alpha_0.5,30,True,True,True,True,0.697,0.704,0.0,0.0,0.0,0.0,1.4588982979456584,49724,,main
main,fashion_mnist,44,30,20,10,sign_flip,trustfl_chain,True,0.5,0.2,full,64,10000,2000,fashion_mnist_trustfl_chain_sign_flip_noniid_a0.5_mr0.2_full_seed44,results\reduced_matrix\main\fashion_mnist\alpha0.5\sign_flip,results\reduced_matrix\main\fashion_mnist\alpha0.5\sign_flip\fashion_mnist_trustfl_chain_sign_flip_noniid_a0.5_mr0.2_full_seed44.csv,alpha_0.5,30,True,True,True,True,0.621,0.691,0.0,0.5213492063492065,0.375,0.256111111111111,1.5758380015691122,55967,,main
main,fashion_mnist,44,30,20,10,gaussian_noise,fedavg,True,0.5,0.2,full,64,10000,2000,fashion_mnist_fedavg_gaussian_noise_noniid_a0.5_mr0.2_full_seed44,results\reduced_matrix\main\fashion_mnist\alpha0.5\gaussian_noise,results\reduced_matrix\main\fashion_mnist\alpha0.5\gaussian_noise\fashion_mnist_fedavg_gaussian_noise_noniid_a0.5_mr0.2_full_seed44.csv,alpha_0.5,30,True,True,True,True,0.1495,0.4355,0.0,0.0,0.0,0.0,1.4375629425048828,49725,,main
main,fashion_mnist,44,30,20,10,gaussian_noise,trimmed_mean,True,0.5,0.2,full,64,10000,2000,fashion_mnist_trimmed_mean_gaussian_noise_noniid_a0.5_mr0.2_full_seed44,results\reduced_matrix\main\fashion_mnist\alpha0.5\gaussian_noise,results\reduced_matrix\main\fashion_mnist\alpha0.5\gaussian_noise\fashion_mnist_trimmed_mean_gaussian_noise_noniid_a0.5_mr0.2_full_seed44.csv,alpha_0.5,30,True,True,True,True,0.734,0.7525,0.0,0.0,0.0,0.0,1.4809529066085816,49725,,main
main,fashion_mnist,44,30,20,10,gaussian_noise,cosine,True,0.5,0.2,full,64,10000,2000,fashion_mnist_cosine_gaussian_noise_noniid_a0.5_mr0.2_full_seed44,results\reduced_matrix\main\fashion_mnist\alpha0.5\gaussian_noise,results\reduced_matrix\main\fashion_mnist\alpha0.5\gaussian_noise\fashion_mnist_cosine_gaussian_noise_noniid_a0.5_mr0.2_full_seed44.csv,alpha_0.5,30,True,True,True,True,0.1,0.2465,0.0,0.0,0.0,0.0,1.7268444538116454,49728,,main
main,fashion_mnist,44,30,20,10,gaussian_noise,trustfl_chain,True,0.5,0.2,full,64,10000,2000,fashion_mnist_trustfl_chain_gaussian_noise_noniid_a0.5_mr0.2_full_seed44,results\reduced_matrix\main\fashion_mnist\alpha0.5\gaussian_noise,results\reduced_matrix\main\fashion_mnist\alpha0.5\gaussian_noise\fashion_mnist_trustfl_chain_gaussian_noise_noniid_a0.5_mr0.2_full_seed44.csv,alpha_0.5,30,True,True,True,True,0.8045,0.8045,0.8,0.8061904761904762,0.125,0.1197089947089947,1.584196639060974,54812,,main
main,fashion_mnist,44,30,20,10,model_scaling,fedavg,True,0.5,0.2,full,64,10000,2000,fashion_mnist_fedavg_model_scaling_noniid_a0.5_mr0.2_full_seed44,results\reduced_matrix\main\fashion_mnist\alpha0.5\model_scaling,results\reduced_matrix\main\fashion_mnist\alpha0.5\model_scaling\fashion_mnist_fedavg_model_scaling_noniid_a0.5_mr0.2_full_seed44.csv,alpha_0.5,30,True,True,True,True,0.6875,0.706,0.0,0.0,0.0,0.0,1.4318407376607258,49724,,main
main,fashion_mnist,44,30,20,10,model_scaling,trimmed_mean,True,0.5,0.2,full,64,10000,2000,fashion_mnist_trimmed_mean_model_scaling_noniid_a0.5_mr0.2_full_seed44,results\reduced_matrix\main\fashion_mnist\alpha0.5\model_scaling,results\reduced_matrix\main\fashion_mnist\alpha0.5\model_scaling\fashion_mnist_trimmed_mean_model_scaling_noniid_a0.5_mr0.2_full_seed44.csv,alpha_0.5,30,True,True,True,True,0.6975,0.7205,0.0,0.0,0.0,0.0,1.4647939364115397,49729,,main
main,fashion_mnist,44,30,20,10,model_scaling,cosine,True,0.5,0.2,full,64,10000,2000,fashion_mnist_cosine_model_scaling_noniid_a0.5_mr0.2_full_seed44,results\reduced_matrix\main\fashion_mnist\alpha0.5\model_scaling,results\reduced_matrix\main\fashion_mnist\alpha0.5\model_scaling\fashion_mnist_cosine_model_scaling_noniid_a0.5_mr0.2_full_seed44.csv,alpha_0.5,30,True,True,True,True,0.68,0.721,0.0,0.0,0.0,0.0,1.4453981558481852,49724,,main
main,fashion_mnist,44,30,20,10,model_scaling,trustfl_chain,True,0.5,0.2,full,64,10000,2000,fashion_mnist_trustfl_chain_model_scaling_noniid_a0.5_mr0.2_full_seed44,results\reduced_matrix\main\fashion_mnist\alpha0.5\model_scaling,results\reduced_matrix\main\fashion_mnist\alpha0.5\model_scaling\fashion_mnist_trustfl_chain_model_scaling_noniid_a0.5_mr0.2_full_seed44.csv,alpha_0.5,30,True,True,True,True,0.6945,0.7265,0.8,0.7988095238095239,0.125,0.1258994708994708,1.5824985106786091,54920,,main
main,fashion_mnist,44,30,20,10,label_flip,fedavg,True,0.1,0.2,full,64,10000,2000,fashion_mnist_fedavg_label_flip_noniid_a0.1_mr0.2_full_seed44,results\reduced_matrix\main\fashion_mnist\alpha0.1\label_flip,results\reduced_matrix\main\fashion_mnist\alpha0.1\label_flip\fashion_mnist_fedavg_label_flip_noniid_a0.1_mr0.2_full_seed44.csv,alpha_0.1,30,True,True,True,True,0.565,0.6285,0.0,0.0,0.0,0.0,1.450857901573181,49727,,main
main,fashion_mnist,44,30,20,10,label_flip,trimmed_mean,True,0.1,0.2,full,64,10000,2000,fashion_mnist_trimmed_mean_label_flip_noniid_a0.1_mr0.2_full_seed44,results\reduced_matrix\main\fashion_mnist\alpha0.1\label_flip,results\reduced_matrix\main\fashion_mnist\alpha0.1\label_flip\fashion_mnist_trimmed_mean_label_flip_noniid_a0.1_mr0.2_full_seed44.csv,alpha_0.1,30,True,True,True,True,0.5085,0.5505,0.0,0.0,0.0,0.0,1.4668381929397585,49726,,main
main,fashion_mnist,44,30,20,10,label_flip,cosine,True,0.1,0.2,full,64,10000,2000,fashion_mnist_cosine_label_flip_noniid_a0.1_mr0.2_full_seed44,results\reduced_matrix\main\fashion_mnist\alpha0.1\label_flip,results\reduced_matrix\main\fashion_mnist\alpha0.1\label_flip\fashion_mnist_cosine_label_flip_noniid_a0.1_mr0.2_full_seed44.csv,alpha_0.1,30,True,True,True,True,0.518,0.5965,0.0,0.0,0.0,0.0,1.4672644933064778,49727,,main
main,fashion_mnist,44,30,20,10,label_flip,trustfl_chain,True,0.1,0.2,full,64,10000,2000,fashion_mnist_trustfl_chain_label_flip_noniid_a0.1_mr0.2_full_seed44,results\reduced_matrix\main\fashion_mnist\alpha0.1\label_flip,results\reduced_matrix\main\fashion_mnist\alpha0.1\label_flip\fashion_mnist_trustfl_chain_label_flip_noniid_a0.1_mr0.2_full_seed44.csv,alpha_0.1,30,True,True,True,True,0.5395,0.61,1.0,0.4499999999999999,0.0,0.2408465608465608,1.6053885062535604,55421,,main
main,fashion_mnist,44,30,20,10,sign_flip,fedavg,True,0.1,0.2,full,64,10000,2000,fashion_mnist_fedavg_sign_flip_noniid_a0.1_mr0.2_full_seed44,results\reduced_matrix\main\fashion_mnist\alpha0.1\sign_flip,results\reduced_matrix\main\fashion_mnist\alpha0.1\sign_flip\fashion_mnist_fedavg_sign_flip_noniid_a0.1_mr0.2_full_seed44.csv,alpha_0.1,30,True,True,True,True,0.5015,0.573,0.0,0.0,0.0,0.0,1.440347139040629,49730,,main
main,fashion_mnist,44,30,20,10,sign_flip,trimmed_mean,True,0.1,0.2,full,64,10000,2000,fashion_mnist_trimmed_mean_sign_flip_noniid_a0.1_mr0.2_full_seed44,results\reduced_matrix\main\fashion_mnist\alpha0.1\sign_flip,results\reduced_matrix\main\fashion_mnist\alpha0.1\sign_flip\fashion_mnist_trimmed_mean_sign_flip_noniid_a0.1_mr0.2_full_seed44.csv,alpha_0.1,30,True,True,True,True,0.4805,0.5125,0.0,0.0,0.0,0.0,1.4668428341547648,49728,,main
main,fashion_mnist,44,30,20,10,sign_flip,cosine,True,0.1,0.2,full,64,10000,2000,fashion_mnist_cosine_sign_flip_noniid_a0.1_mr0.2_full_seed44,results\reduced_matrix\main\fashion_mnist\alpha0.1\sign_flip,results\reduced_matrix\main\fashion_mnist\alpha0.1\sign_flip\fashion_mnist_cosine_sign_flip_noniid_a0.1_mr0.2_full_seed44.csv,alpha_0.1,30,True,True,True,True,0.4855,0.5835,0.0,0.0,0.0,0.0,1.4435980876286825,49726,,main
main,fashion_mnist,44,30,20,10,sign_flip,trustfl_chain,True,0.1,0.2,full,64,10000,2000,fashion_mnist_trustfl_chain_sign_flip_noniid_a0.1_mr0.2_full_seed44,results\reduced_matrix\main\fashion_mnist\alpha0.1\sign_flip,results\reduced_matrix\main\fashion_mnist\alpha0.1\sign_flip\fashion_mnist_trustfl_chain_sign_flip_noniid_a0.1_mr0.2_full_seed44.csv,alpha_0.1,30,True,True,True,True,0.458,0.5515,0.3333333333333333,0.3028306878306878,0.375,0.3293121693121693,1.5900959571202595,56585,,main
main,fashion_mnist,44,30,20,10,gaussian_noise,fedavg,True,0.1,0.2,full,64,10000,2000,fashion_mnist_fedavg_gaussian_noise_noniid_a0.1_mr0.2_full_seed44,results\reduced_matrix\main\fashion_mnist\alpha0.1\gaussian_noise,results\reduced_matrix\main\fashion_mnist\alpha0.1\gaussian_noise\fashion_mnist_fedavg_gaussian_noise_noniid_a0.1_mr0.2_full_seed44.csv,alpha_0.1,30,True,True,True,True,0.129,0.3135,0.0,0.0,0.0,0.0,1.4313968420028689,49725,,main
main,fashion_mnist,44,30,20,10,gaussian_noise,trimmed_mean,True,0.1,0.2,full,64,10000,2000,fashion_mnist_trimmed_mean_gaussian_noise_noniid_a0.1_mr0.2_full_seed44,results\reduced_matrix\main\fashion_mnist\alpha0.1\gaussian_noise,results\reduced_matrix\main\fashion_mnist\alpha0.1\gaussian_noise\fashion_mnist_trimmed_mean_gaussian_noise_noniid_a0.1_mr0.2_full_seed44.csv,alpha_0.1,30,True,True,True,True,0.536,0.632,0.0,0.0,0.0,0.0,1.4808325052261353,49728,,main
main,fashion_mnist,44,30,20,10,gaussian_noise,cosine,True,0.1,0.2,full,64,10000,2000,fashion_mnist_cosine_gaussian_noise_noniid_a0.1_mr0.2_full_seed44,results\reduced_matrix\main\fashion_mnist\alpha0.1\gaussian_noise,results\reduced_matrix\main\fashion_mnist\alpha0.1\gaussian_noise\fashion_mnist_cosine_gaussian_noise_noniid_a0.1_mr0.2_full_seed44.csv,alpha_0.1,30,True,True,True,True,0.132,0.189,0.0,0.0,0.0,0.0,1.4464980284372966,49722,,main
main,fashion_mnist,44,30,20,10,gaussian_noise,trustfl_chain,True,0.1,0.2,full,64,10000,2000,fashion_mnist_trustfl_chain_gaussian_noise_noniid_a0.1_mr0.2_full_seed44,results\reduced_matrix\main\fashion_mnist\alpha0.1\gaussian_noise,results\reduced_matrix\main\fashion_mnist\alpha0.1\gaussian_noise\fashion_mnist_trustfl_chain_gaussian_noise_noniid_a0.1_mr0.2_full_seed44.csv,alpha_0.1,30,True,True,True,True,0.6975,0.747,0.8,0.835873015873016,0.125,0.089589947089947,1.5767991383870443,54419,,main
main,fashion_mnist,44,30,20,10,model_scaling,fedavg,True,0.1,0.2,full,64,10000,2000,fashion_mnist_fedavg_model_scaling_noniid_a0.1_mr0.2_full_seed44,results\reduced_matrix\main\fashion_mnist\alpha0.1\model_scaling,results\reduced_matrix\main\fashion_mnist\alpha0.1\model_scaling\fashion_mnist_fedavg_model_scaling_noniid_a0.1_mr0.2_full_seed44.csv,alpha_0.1,30,True,True,True,True,0.597,0.6555,0.0,0.0,0.0,0.0,1.4491188049316406,49724,,main
main,fashion_mnist,44,30,20,10,model_scaling,trimmed_mean,True,0.1,0.2,full,64,10000,2000,fashion_mnist_trimmed_mean_model_scaling_noniid_a0.1_mr0.2_full_seed44,results\reduced_matrix\main\fashion_mnist\alpha0.1\model_scaling,results\reduced_matrix\main\fashion_mnist\alpha0.1\model_scaling\fashion_mnist_trimmed_mean_model_scaling_noniid_a0.1_mr0.2_full_seed44.csv,alpha_0.1,30,True,True,True,True,0.5255,0.5785,0.0,0.0,0.0,0.0,1.460515817006429,49726,,main
main,fashion_mnist,44,30,20,10,model_scaling,cosine,True,0.1,0.2,full,64,10000,2000,fashion_mnist_cosine_model_scaling_noniid_a0.1_mr0.2_full_seed44,results\reduced_matrix\main\fashion_mnist\alpha0.1\model_scaling,results\reduced_matrix\main\fashion_mnist\alpha0.1\model_scaling\fashion_mnist_cosine_model_scaling_noniid_a0.1_mr0.2_full_seed44.csv,alpha_0.1,30,True,True,True,True,0.6135,0.646,0.0,0.0,0.0,0.0,1.317444674173991,49727,,main
main,fashion_mnist,44,30,20,10,model_scaling,trustfl_chain,True,0.1,0.2,full,64,10000,2000,fashion_mnist_trustfl_chain_model_scaling_noniid_a0.1_mr0.2_full_seed44,results\reduced_matrix\main\fashion_mnist\alpha0.1\model_scaling,results\reduced_matrix\main\fashion_mnist\alpha0.1\model_scaling\fashion_mnist_trustfl_chain_model_scaling_noniid_a0.1_mr0.2_full_seed44.csv,alpha_0.1,30,True,True,True,True,0.5835,0.7155,0.8,0.7926190476190478,0.125,0.1068518518518518,1.120695185661316,55047,,main
ratio,fashion_mnist,42,30,20,10,model_scaling,trustfl_chain,True,0.5,0.1,full,64,10000,2000,fashion_mnist_trustfl_chain_model_scaling_noniid_a0.5_mr0.1_full_seed42,results\reduced_matrix\ratio\fashion_mnist\mr0.1,results\reduced_matrix\ratio\fashion_mnist\mr0.1\fashion_mnist_trustfl_chain_model_scaling_noniid_a0.5_mr0.1_full_seed42.csv,alpha_0.5,30,True,True,True,True,0.698,0.735,1.0,0.7455555555555555,0.0,0.0966666666666666,1.107438818613688,55289,,ratio
ratio,fashion_mnist,42,30,20,10,model_scaling,cosine,True,0.5,0.1,full,64,10000,2000,fashion_mnist_cosine_model_scaling_noniid_a0.5_mr0.1_full_seed42,results\reduced_matrix\ratio\fashion_mnist\mr0.1,results\reduced_matrix\ratio\fashion_mnist\mr0.1\fashion_mnist_cosine_model_scaling_noniid_a0.5_mr0.1_full_seed42.csv,alpha_0.5,30,True,True,True,True,0.5005,0.6775,0.0,0.0,0.0,0.0,1.0229072173436482,49723,,ratio
ratio,fashion_mnist,42,30,20,10,model_scaling,trimmed_mean,True,0.5,0.1,full,64,10000,2000,fashion_mnist_trimmed_mean_model_scaling_noniid_a0.5_mr0.1_full_seed42,results\reduced_matrix\ratio\fashion_mnist\mr0.1,results\reduced_matrix\ratio\fashion_mnist\mr0.1\fashion_mnist_trimmed_mean_model_scaling_noniid_a0.5_mr0.1_full_seed42.csv,alpha_0.5,30,True,True,True,True,0.692,0.7185,0.0,0.0,0.0,0.0,1.0536871035893758,49723,,ratio
ratio,fashion_mnist,42,30,20,10,model_scaling,trustfl_chain,True,0.5,0.3,full,64,10000,2000,fashion_mnist_trustfl_chain_model_scaling_noniid_a0.5_mr0.3_full_seed42,results\reduced_matrix\ratio\fashion_mnist\mr0.3,results\reduced_matrix\ratio\fashion_mnist\mr0.3\fashion_mnist_trustfl_chain_model_scaling_noniid_a0.5_mr0.3_full_seed42.csv,alpha_0.5,30,True,True,True,True,0.7115,0.733,0.8571428571428571,0.7171428571428573,0.0,0.1650132275132274,1.4026878833770753,54839,,ratio
ratio,fashion_mnist,42,30,20,10,model_scaling,cosine,True,0.5,0.3,full,64,10000,2000,fashion_mnist_cosine_model_scaling_noniid_a0.5_mr0.3_full_seed42,results\reduced_matrix\ratio\fashion_mnist\mr0.3,results\reduced_matrix\ratio\fashion_mnist\mr0.3\fashion_mnist_cosine_model_scaling_noniid_a0.5_mr0.3_full_seed42.csv,alpha_0.5,30,True,True,True,True,0.5435,0.656,0.0,0.0,0.0,0.0,1.4298364718755086,49723,,ratio
ratio,fashion_mnist,42,30,20,10,model_scaling,trimmed_mean,True,0.5,0.3,full,64,10000,2000,fashion_mnist_trimmed_mean_model_scaling_noniid_a0.5_mr0.3_full_seed42,results\reduced_matrix\ratio\fashion_mnist\mr0.3,results\reduced_matrix\ratio\fashion_mnist\mr0.3\fashion_mnist_trimmed_mean_model_scaling_noniid_a0.5_mr0.3_full_seed42.csv,alpha_0.5,30,True,True,True,True,0.6625,0.691,0.0,0.0,0.0,0.0,1.0485032717386882,49723,,ratio
ratio,fashion_mnist,42,30,20,10,model_scaling,trustfl_chain,True,0.5,0.4,full,64,10000,2000,fashion_mnist_trustfl_chain_model_scaling_noniid_a0.5_mr0.4_full_seed42,results\reduced_matrix\ratio\fashion_mnist\mr0.4,results\reduced_matrix\ratio\fashion_mnist\mr0.4\fashion_mnist_trustfl_chain_model_scaling_noniid_a0.5_mr0.4_full_seed42.csv,alpha_0.5,30,True,True,True,True,0.609,0.7215,0.4444444444444445,0.5791943241943242,0.4,0.3352380952380952,1.111094625790914,54971,,ratio
ratio,fashion_mnist,42,30,20,10,model_scaling,cosine,True,0.5,0.4,full,64,10000,2000,fashion_mnist_cosine_model_scaling_noniid_a0.5_mr0.4_full_seed42,results\reduced_matrix\ratio\fashion_mnist\mr0.4,results\reduced_matrix\ratio\fashion_mnist\mr0.4\fashion_mnist_cosine_model_scaling_noniid_a0.5_mr0.4_full_seed42.csv,alpha_0.5,30,True,True,True,True,0.4405,0.6085,0.0,0.0,0.0,0.0,1.0109295924504598,49721,,ratio
ratio,fashion_mnist,42,30,20,10,model_scaling,trimmed_mean,True,0.5,0.4,full,64,10000,2000,fashion_mnist_trimmed_mean_model_scaling_noniid_a0.5_mr0.4_full_seed42,results\reduced_matrix\ratio\fashion_mnist\mr0.4,results\reduced_matrix\ratio\fashion_mnist\mr0.4\fashion_mnist_trimmed_mean_model_scaling_noniid_a0.5_mr0.4_full_seed42.csv,alpha_0.5,30,True,True,True,True,0.5435,0.704,0.0,0.0,0.0,0.0,0.9918330669403076,49723,,ratio
ratio,fashion_mnist,43,30,20,10,model_scaling,trustfl_chain,True,0.5,0.1,full,64,10000,2000,fashion_mnist_trustfl_chain_model_scaling_noniid_a0.5_mr0.1_full_seed43,results\reduced_matrix\ratio\fashion_mnist\mr0.1,results\reduced_matrix\ratio\fashion_mnist\mr0.1\fashion_mnist_trustfl_chain_model_scaling_noniid_a0.5_mr0.1_full_seed43.csv,alpha_0.5,30,True,True,True,True,0.6955,0.7095,0.6666666666666666,0.6877777777777777,0.1111111111111111,0.1102777777777777,1.0864686727523805,55113,,ratio
ratio,fashion_mnist,43,30,20,10,model_scaling,cosine,True,0.5,0.1,full,64,10000,2000,fashion_mnist_cosine_model_scaling_noniid_a0.5_mr0.1_full_seed43,results\reduced_matrix\ratio\fashion_mnist\mr0.1,results\reduced_matrix\ratio\fashion_mnist\mr0.1\fashion_mnist_cosine_model_scaling_noniid_a0.5_mr0.1_full_seed43.csv,alpha_0.5,30,True,True,True,True,0.4895,0.628,0.0,0.0,0.0,0.0,0.99604971408844,49720,,ratio
ratio,fashion_mnist,43,30,20,10,model_scaling,trimmed_mean,True,0.5,0.1,full,64,10000,2000,fashion_mnist_trimmed_mean_model_scaling_noniid_a0.5_mr0.1_full_seed43,results\reduced_matrix\ratio\fashion_mnist\mr0.1,results\reduced_matrix\ratio\fashion_mnist\mr0.1\fashion_mnist_trimmed_mean_model_scaling_noniid_a0.5_mr0.1_full_seed43.csv,alpha_0.5,30,True,True,True,True,0.673,0.724,0.0,0.0,0.0,0.0,1.008961311976115,49724,,ratio
ratio,fashion_mnist,43,30,20,10,model_scaling,trustfl_chain,True,0.5,0.3,full,64,10000,2000,fashion_mnist_trustfl_chain_model_scaling_noniid_a0.5_mr0.3_full_seed43,results\reduced_matrix\ratio\fashion_mnist\mr0.3,results\reduced_matrix\ratio\fashion_mnist\mr0.3\fashion_mnist_trustfl_chain_model_scaling_noniid_a0.5_mr0.3_full_seed43.csv,alpha_0.5,30,True,True,True,True,0.684,0.7285,0.75,0.8148412698412699,0.1666666666666666,0.1286111111111111,1.134849635759989,54474,,ratio
ratio,fashion_mnist,43,30,20,10,model_scaling,cosine,True,0.5,0.3,full,64,10000,2000,fashion_mnist_cosine_model_scaling_noniid_a0.5_mr0.3_full_seed43,results\reduced_matrix\ratio\fashion_mnist\mr0.3,results\reduced_matrix\ratio\fashion_mnist\mr0.3\fashion_mnist_cosine_model_scaling_noniid_a0.5_mr0.3_full_seed43.csv,alpha_0.5,30,True,True,True,True,0.55,0.604,0.0,0.0,0.0,0.0,1.2320488611857097,49725,,ratio
